text,code,tags
"4-110-104. Protection of personal information.
(a) A person or business shall take all reasonable steps to destroy or arrange for the destruction of a customer's records within its custody or control containing personal information that is no longer to be retained by the person or business by shredding, erasing, or otherwise modifying the personal information in the records to make it unreadable or undecipherable through any means.
(b) A person or business that acquires, owns, or licenses personal information about an Arkansas resident shall implement and maintain reasonable security procedures and practices appropriate to the nature of the information to protect the personal information from unauthorized access, destruction, use, modification, or disclosure.","s = Section(sectionNumber=""4-110-104"", sectionTitle=""Protection of personal information"")
s_a = Section(""(a)"")
s.add_subsection(s_a)
r_a = Rule(s_a, Expression(s_a, ""A person or business""))
r_a.rule_type = Rule.OBLIGATION
r_a.description = Expression(s_a, ""shall take all reasonable steps to destroy or arrange for the destruction of a customer's records within its custody or control containing personal information that is no longer to be retained by the person or business by shredding, erasing, or otherwise modifying the personal information in the records to make it unreadable or undecipherable through any means"")
s_b = Section(""(b)"")
s.add_subsection(s_b)
r_b = Rule(s_b, Expression(s_b, ""A person or business that acquires, owns, or licenses personal information about an Arkansas resident""))
r_b.rule_type = Rule.OBLIGATION
r_b.description = Expression(s_b, ""shall implement and maintain reasonable security procedures and practices appropriate to the nature of the information to protect the personal information from unauthorized access, destruction, use, modification, or disclosure"")",['#obligation']
"4-110-105. Disclosure of security breaches.
(a)
(1) Any person or business that acquires, owns, or licenses computerized data that includes personal information shall disclose any breach of the security of the system following discovery or notification of the breach of the security of the system to any resident of Arkansas whose unencrypted personal information was, or is reasonably believed to have been, acquired by an unauthorized person.
(2) The disclosure shall be made in the most expedient time and manner possible and without unreasonable delay, consistent with the legitimate needs of law enforcement as provided in subsection (c) of this section, or any measures necessary to determine the scope of the breach and to restore the reasonable integrity of the data system.","s = Section(sectionNumber=""4-110-105"", sectionTitle=""Disclosure of security breaches"")
sa = Section(""(a)"")
s.add_subsection(sa)

sa1 = Section(""(1)"")
sa.add_subsection(sa1)
r1 = Rule(sa1, Expression(sa1, ""Any person or business that acquires, owns, or licenses computerized data that includes personal information""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(sa1, ""shall disclose any breach of the security of the system following discovery or notification of the breach to any resident of Arkansas whose unencrypted personal information was, or is reasonably believed to have been, acquired by an unauthorized person"")

sa2 = Section(""(2)"")
sa.add_subsection(sa2)
r2 = Rule(sa2, Expression(sa2, ""The disclosure""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(sa2, ""shall be made in the most expedient time and manner possible and without unreasonable delay, consistent with the legitimate needs of law enforcement as provided in subsection (c) of this section, or any measures necessary to determine the scope of the breach and to restore the reasonable integrity of the data system"")
r2.add_follows(Expression(sa2, ""subsection (c)""))","['#condition', '#obligation', '#follows']"
"4-110-105. Disclosure of security breaches.
(b)
(1) A person or business that maintains computerized data that includes personal information that the person or business does not own shall notify the owner or licensee that there has been a breach of the security of the system immediately following discovery if the personal information was, or is reasonably believed to have been, acquired by an unauthorized person.
(2) If a breach of the security of a system affects the personal information of more than one thousand (1,000) individuals, the person or business required to make a disclosure of the security breach under subdivision (b)(1) of this section shall, at the same time the security breach is disclosed to an affected individual or within forty-five (45) days after the person or business determines that there is a reasonable likelihood of harm to customers, whichever occurs first, disclose the security breach to the Attorney General.","s = Section(sectionNumber=""4-110-105"", sectionTitle=""Disclosure of security breaches"")
s2 = Section(""(b)"")
s.add_subsection(s2)
s21 = Section(""(1)"")
s2.add_subsection(s21)
r1 = Rule(s21, Expression(s21, ""A person or business that maintains computerized data that includes personal information that the person or business does not own""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(s21, ""shall notify the owner or licensee that there has been a breach of the security of the system immediately following discovery if the personal information was, or is reasonably believed to have been, acquired by an unauthorized person"")
s22 = Section(""(2)"")
s2.add_subsection(s22)
r2 = Rule(s22, Expression(s22, ""a person or business required to make a disclosure of the security breach under subdivision (b)(1)""))
r2.rule_type = Rule.OBLIGATION
r2.condition = Expression(s22, ""a breach of the security of a system affects the personal information of more than one thousand (1,000) individuals"")
r2.description = Expression(s22, ""shall at the same time the security breach is disclosed to an affected individual or within forty-five (45) days after the person or business determines that there is a reasonable likelihood of harm to customers, whichever occurs first, disclose the security breach to the Attorney General"")
r2.add_follows(Expression(s22, ""subsection (b)(1)""))","['#condition', '#obligation', '#follows']"
"4-110-105. Disclosure of security breaches.
(c)
(1) The notification required by this section may be delayed if a law enforcement agency determines that the notification will impede a criminal investigation.
(2) The notification required by this section shall be made after the law enforcement agency determines that it will not compromise the investigation.","s = Section(sectionNumber=""4-110-105"", sectionTitle=""Disclosure of security breaches"")
sc = Section(""(c)"")
s.add_subsection(sc)
sc1 = Section(""(1)"")
sc.add_subsection(sc1)
r1 = Rule(sc1, Expression(sc1, ""The notification required by this section""))
r1.rule_type = Rule.PERMISSION
r1.description = Expression(sc1, ""may be delayed"")
r1.conditions.append(Expression(sc1, ""a law enforcement agency determines that the notification will impede a criminal investigation""))
r1.add_is_exception_to(Expression(sc1, ""this section""))

sc2 = Section(""(2)"")
sc.add_subsection(sc2)
r2 = Rule(sc2, Expression(sc2, ""The notification required by this section""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(sc2, ""shall be made after the law enforcement agency determines that it will not compromise the investigation"")
r2.conditions.append(Expression(sc2, ""after the law enforcement agency determines that it will not compromise the investigation""))","['#condition', '#obligation', '#permission', '#exception_to']"
"4-110-105. Disclosure of security breaches.
(d) Notification under this section is not required if, after a reasonable investigation, the person or business determines that there is no reasonable likelihood of harm to customers.","s = Section(sectionNumber=""4-110-105"", sectionTitle=""Disclosure of security breaches."")
sd = Section(""(d)"")
s.add_subsection(sd)
e =Exemption(sd, Expression(sd, ""Notification under this section is not required if, after a reasonable investigation, the person or business determines that there is no reasonable likelihood of harm to customers""))",['#exemption']
"4-110-105. Disclosure of security breaches.
(e) For purposes of this section, notice may be provided by one (1) of the following methods:
(1) Written notice;
(2) Electronic mail notice if the notice provided is consistent with the provisions regarding electronic records and signatures set forth in 15 U.S.C. § 7001, as it existed on January 1, 2005; or
(3)
(A) Substitute notice if the person or business demonstrates that:
(i) The cost of providing notice would exceed two hundred fifty thousand dollars ($250,000);
(ii) The affected class of persons to be notified exceeds five hundred thousand (500,000); or
(iii) The person or business does not have sufficient contact information.
(B) Substitute notice shall consist of all of the following:
(i) Electronic mail notice when the person or business has an electronic mail address for the subject persons;
(ii) Conspicuous posting of the notice on the website of the person or business if the person or business maintains a website; and
(iii) Notification by statewide media.","s = Section(sectionNumber=""4-110-105"", sectionTitle=""Disclosure of security breaches"")
se = Section(""(e)"")
s.add_subsection(se)
r=Rule(se, Expression(se, ""notice""))
r.rule_type=Rule.PERMISSION
r.description=Expression(se, ""may be provided by one (1) of the following methods:"")
s1 = Section(""(1)"")
se.add_subsection(s1)
r.description.includes.append(Expression(s1, ""Written notice""))

s2 = Section(""(2)"")
se.add_subsection(s2)
r.description.includes.append(Expression(s2, ""Electronic mail notice if the notice provided is consistent with the provisions regarding electronic records and signatures set forth in 15 U.S.C. § 7001, as it existed on January 1, 2005""))
r.add_follows(Expression(s2, ""15 U.S.C. § 7001""))
s3 = Section(""(3)"")
se.add_subsection(s3)
s3a = Section(""(A)"")
s3.add_subsection(s3a)
e=Expression(s3a, ""Substitute notice if the person or business demonstrates that:"")
r.description.includes.append(e)
s3ai=Section(""(i)"")
s3a.add_subsection(s3ai)
e.includes.append(Expression(s3ai, ""The cost of providing notice would exceed two hundred fifty thousand dollars ($250,000)""))
s3aii=Section(""(ii)"")
s3a.add_subsection(s3aii)
e.includes.append(Expression(s3a, ""The affected class of persons to be notified exceeds five hundred thousand (500,000)""))
s3aiii=Section(""(iii)"")
s3a.add_subsection(s3aiii)
e.includes.append(Expression(s3a, ""The person or business does not have sufficient contact information""))
s3b = Section(""(B)"")
s3.add_subsection(s3b)
e2 = Rule(s3b, Expression(s3b, ""Substitute notice""))
e2.rule_type=Rule.OBLIGATION
e2.description=Expression(s3b, ""shall consist of all of the following:"")
r.description.includes.append(e2)
s3b_i = Section(""(i)"")
s3b.add_subsection(s3b_i)
e2.description.includes.append(Expression(s3b_i, ""Electronic mail notice when the person or business has an electronic mail address for the subject persons""))

s3b_ii = Section(""(ii)"")
s3b.add_subsection(s3b_ii)
e2.description.includes.append(Expression(s3b_ii, ""Conspicuous posting of the notice on the website of the person or business if the person or business maintains a website""))

s3b_iii = Section(""(iii)"")
s3b.add_subsection(s3b_iii)
e2.description.includes.append(Expression(s3b_iii, ""Notification by statewide media""))","['#continuation', '#obligation', '#permission', '#follows']"
"4-110-105. Disclosure of security breaches.
(f) Notwithstanding subsection (e) of this section, a person or business that maintains its own notification procedures as part of an information security policy for the treatment of personal information and is otherwise consistent with the timing requirements of this section shall be deemed to be in compliance with the notification requirements of this section if the person or business notifies affected persons in accordance with its policies in the event of a breach of the security of the system.","s = Section(sectionNumber=""4-110-105"", sectionTitle=""Disclosure of security breaches"")
sf = Section(""(f)"")
s.add_subsection(sf)
r = Rule(sf, Expression(sf, ""person or business that maintains its own notification procedures as part of an information security policy for the treatment of personal information""))
r.rule_type = Rule.PERMISSION
r.description = Expression(sf, ""shall be deemed to be in compliance with the notification requirements of this section"")
r.conditions.append(Expression(sf, ""otherwise consistent with the timing requirements of this section""))
r.conditions.append(Expression(sf, ""the person or business notifies affected persons in accordance with its policies in the event of a breach of the security of the system.""))
r.add_is_exception_to(Expression(sf, ""subsection (e)""))","['#condition', '#permission',
'#exception_to']"
"4-110-105. Disclosure of security breaches.
(g)
(1) A person or business shall retain a copy of the written determination of a breach of the security of the system and supporting documentation for five (5) years from the date of determination of the breach of the security of the system.
(2) If the Attorney General submits a written request for the written determination of the breach of the security of the system, the person or business shall send a copy of the written determination of the breach of the security of the system and supporting documentation to the Attorney General no later than thirty (30) days after the date of receipt of the request.
(3) The determination and documentation retained under this subsection are confidential and not subject to public disclosure.","s = Section(sectionNumber=""4-110-105"", sectionTitle=""Disclosure of security breaches"")
s7 = Section(""(g)"")
s.add_subsection(s7)

s71 = Section(""(1)"")
s7.add_subsection(s71)
r1 = Rule(s71, Expression(s71, ""A person or business""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(s71, ""shall retain a copy of the written determination of a breach of the security of the system and supporting documentation for five (5) years from the date of determination of the breach of the security of the system"")

s72 = Section(""(2)"")
s7.add_subsection(s72)
r2 = Rule(s72, Expression(s72, ""the person or business""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(s72, ""shall send a copy of the written determination of the breach of the security of the system and supporting documentation to the Attorney General no later than thirty (30) days after the date of receipt of the request"")
r2.conditions.append(Expression(s72, ""the Attorney General submits a written request for the written determination of the breach of the security of the system""))

s73 = Section(""(3)"")
s7.add_subsection(s73)
I=Information(s73, Expression(s73, ""The determination and documentation retained under this subsection are confidential and not subject to public disclosure""))
i.add_refines(r1)
i.add_refines(r2)","['#condition', '#obligation', '#refines']"
"4-110-106. Exemptions.
(a)
(1) The provisions of this chapter do not apply to a person or business that is regulated by a state or federal law that provides greater protection to personal information and at least as thorough disclosure requirements for breaches of the security of personal information than that provided by this chapter.
(2) Compliance with the state or federal law shall be deemed compliance with this chapter with regard to the subjects covered by this chapter.","s = Section(sectionNumber=""4-110-106"", sectionTitle=""Exemptions"")
sa = Section(""(a)"")
s.add_subsection(sa)
sa1 = Section(""(1)"")
sa.add_subsection(sa1)
e=Exemption(sa1, Expression(sa1, ""The provisions of this chapter do not apply to a person or business regulated by a state or federal law that provides greater protection to personal information and at least as thorough disclosure requirements for breaches of the security of personal information than that provided by this chapter""))
sa2 = Section(""(2)"")
sa.add_subsection(sa2)
r2 = Rule(sa2, Expression(sa2, ""Compliance with the state or federal law""))
r2.rule_type = Rule.PERMISSION
r2.description = Expression(sa2, ""shall be deemed compliance with this chapter with regard to the subjects covered by this chapter"")","['#permission', '#exemption']"
"4-110-106. Exemptions.
(b) This section does not relieve a person or business from a duty to comply with any other requirements of other state and federal law regarding the protection and privacy of personal information.","s = Section(sectionNumber=""4-110-106"", sectionTitle=""Exemptions"")
s2 = Section(""(b)"")
s.add_subsection(s2)
r=Rule(s2, Expression(s2, ""This section""))
r.rule_type=Rule.OBLIGATION
r.description=Expression(s2, ""does not relieve a person or business from a duty to comply with any other requirements of other state and federal law regarding the protection and privacy of personal information"")",['#obligation']
"4-110-107. Waiver.
Any waiver of a provision of this chapter is contrary to public policy, void, and unenforceable.","s = Section(sectionNumber=""4-110-107"", sectionTitle=""Waiver"")
e = Expression(s, ""Any waiver of a provision of this chapter is contrary to public policy, void, and unenforceable"")
i = Information(s, e)",['#information']
"4-110-108. Penalties.
Any violation of this chapter is punishable by action of the Attorney General under the provisions of § 4-88-101 et seq.","s = Section(sectionNumber=""4-110-108"", sectionTitle=""Penalties"")
e=Expression(s, ""Any violation of this chapter is punishable by action of the Attorney General under the provisions of § 4-88-101 et seq."")
I=Information(s, e)
i.add_is_followed_by(Expression(s, ""§ 4-88-101 et seq.""))","['#information', '#followed_by']"
