text,code,tags
"§14–3504.;(b)
(1) A business that owns or licenses computerized data that includes personal information of an individual residing in the State, when it discovers or is notified of a breach of the security of a system, shall conduct in good faith a reasonable and prompt investigation to determine the likelihood that personal information of the individual has been or will be misused as a result of the breach.
(2) If, after the investigation is concluded, the business determines that misuse of the individual's personal information has occurred or is reasonably likely to occur as a result of a breach of the security of a system, the business shall notify the individual of the breach.
(3) Except as provided in subsection (d) of this section, the notification required under paragraph (2) of this subsection shall be given as soon as reasonably practicable after the business conducts the investigation required under paragraph (1) of this subsection.
(4) If after the investigation required under paragraph (1) of this subsection is concluded, the business determines that notification under paragraph (2) of this subsection is not required, the business shall maintain records that reflect its determination for 3 years after the determination is made.","s = Section(sectionNumber=""§14–3504"")
sb = Section(""(b)"")
s.add_subsection(sb)

sb1 = Section(""(1)"")
sb.add_subsection(sb1)
r1 = Rule(sb1, Expression(sb1, ""A business that owns or licenses computerized data that includes personal information of an individual residing in the State""))
r1.rule_type = Rule.OBLIGATION
r1.conditions.append(Expression(sb1, ""when it discovers or is notified of a breach of the security of a system""))
r1.description = Expression(sb1, ""shall conduct in good faith a reasonable and prompt investigation to determine the likelihood that personal information of the individual has been or will be misused as a result of the breach"")

sb2 = Section(""(2)"")
sb.add_subsection(sb2)
r2 = Rule(sb2, Expression(sb2, ""the business""))
r2.rule_type = Rule.OBLIGATION
r2.conditions.append(Expression(sb2, ""after the investigation is concluded, the business determines that misuse of the individual's personal information has occurred or is reasonably likely to occur as a result of a breach of the security of a system""))
r2.description = Expression(sb2, ""shall notify the individual of the breach"")
r2.add_follows(r1)

sb3 = Section(""(3)"")
sb.add_subsection(sb3)
r3 = Rule(sb3, Expression(sb3, ""the notification required under paragraph (2) of this subsection""))
r3.rule_type = Rule.OBLIGATION
r3.description = Expression(sb3, ""shall be given as soon as reasonably practicable after the business conducts the investigation required under paragraph (1) of this subsection"")
r3.add_exception(Expression(sb3, ""subsection (d) of this section""))
r3.add_refines(Expression(sb3, ""paragraph (2) of this subsection""))
r3.add_follows(Expression(sb3, ""paragraph (1) of this subsection""))

sb4 = Section(""(4)"")
sb.add_subsection(sb4)
r4 = Rule(sb4, Expression(sb4, ""the business""))
r4.rule_type = Rule.OBLIGATION
r4.conditions.append(Expression(sb4, ""after the investigation required under paragraph (1) of this subsection is concluded, the business determines that notification under paragraph (2) of this subsection is not required""))
r4.description = Expression(sb4, ""shall maintain records that reflect its determination for 3 years after the determination is made"")
r4.add_follows(Expression(sb4, ""paragraph (1) of this subsection""))
r4.add_is_exception_to(Expression(sb4, ""paragraph (2) of this subsection""))","['#condition', '#obligation', '#follows', '#refines', '#exception_to']"
"§14–3504.;(c)
(1) A business that maintains computerized data that includes personal information that the business does not own or license shall notify the owner or licensee of the personal information of a breach of the security of a system if it is likely that the breach has resulted or will result in the misuse of personal information of an individual residing in the State.
(2) Except as provided in subsection (d) of this section, the notification required under paragraph (1) of this subsection shall be given as soon as reasonably practicable after the business discovers or is notified of the breach of the security of a system.
(3) A business that is required to notify an owner or licensee of personal information of a breach of the security of a system under paragraph (1) of this subsection shall share with the owner or licensee information relative to the breach.","s = Section(sectionNumber=""§14–3504"")
sc = Section(""(c)"")
s.add_subsection(sc)

sc1 = Section(""(1)"")
sc.add_subsection(sc1)
r1 = Rule(sc1, Expression(sc1, ""A business that maintains computerized data that includes personal information that the business does not own or license""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(sc1, ""shall notify the owner or licensee of the personal information of a breach of the security of a system"")
r1.conditions.append(Expression(sc1, ""it is likely that the breach has resulted or will result in the misuse of personal information of an individual residing in the State""))

sc2 = Section(""(2)"")
sc.add_subsection(sc2)
r2 = Rule(sc2, Expression(sc2, ""the notification required under paragraph (1) of this subsection""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(sc2, ""shall be given as soon as reasonably practicable after the business discovers or is notified of the breach of the security of a system"")
r2.add_exception(Expression(sc2, ""subsection (d) of this section""))
r2.add_refines(Expression(sc2, ""paragraph (1) of this subsection""))

sc3 = Section(""(3)"")
sc.add_subsection(sc3)
r3 = Rule(sc3, Expression(sc3, ""A business that is required to notify an owner or licensee of personal information of a breach of the security of a system under paragraph (1) of this subsection""))
r3.rule_type = Rule.OBLIGATION
r3.description = Expression(sc3, ""shall share with the owner or licensee information relative to the breach"")
r3.add_follows(Expression(sc3, ""paragraph (1) of this subsection""))","['#condition', '#obligation', '#follows', '#refines', '#exception']"
"§14–3504.;(d)
(1) The notification required under subsections (b) and (c) of this section may be delayed:
(i) If a law enforcement agency determines that the notification will impede a criminal investigation or jeopardize homeland or national security; or
(ii) To determine the scope of the breach of the security of a system, identify the individuals affected, or restore the integrity of the system.
(2) If notification is delayed under paragraph (1)(i) of this subsection, notification shall be given as soon as reasonably practicable after the law enforcement agency determines that it will not impede a criminal investigation and will not jeopardize homeland or national security.","s = Section(sectionNumber=""§14–3504."")
sd = Section(sectionNumber=""(d)"")
s.add_subsection(sd)
sd1 = Section(sectionNumber=""(1)"")
sd.add_subsection(sd1)
r1 = Rule(sd1, Expression(sd1, ""The notification required under subsections (b) and (c) of this section""))
r1.rule_type = Rule.PERMISSION
r1.description = Expression(sd1, ""may be delayed"")
r1.add_is_exception_to(Expression(sd1, ""subsection (b) of this section""))
r1.add_is_exception_to(Expression(sd1, ""subsection (c) of this section""))
sd1i = Section(""(i)"")
sd1.add_subsection(sd1i)
r1.conditions.append(Expression(sd1i, ""a law enforcement agency determines that the notification will impede a criminal investigation or jeopardize homeland or national security""))
sd1ii = Section(""(ii)"")
sd1.add_subsection(sd1ii)
r1.conditions.append(Expression(sd1ii, ""To determine the scope of the breach of the security of a system, identify the individuals affected, or restore the integrity of the system""))

sd2 = Section(sectionNumber=""(2)"")
sd.add_subsection(sd2)
r2 = Rule(sd2, Expression(sd2, ""notification""))
r2.conditions.append(Expression(sd2, ""notification is delayed under paragraph (1)(i) of this subsection""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(sd2, ""shall be given as soon as reasonably practicable after the law enforcement agency determines that it will not impede a criminal investigation and will not jeopardize homeland or national security"")
r2.add_follows(Expression(sd2, ""paragraph (1)(i) of this subsection""))","['#condition', '#continuation', '#obligation', '#permission', '#exception_to', '#follows']"
"§14–3504.;(e)
The notification required under subsections (b) and (c) of this section may be given:
(1) By written notice sent to the most recent address of the individual in the records of the business;
(2) By electronic mail to the most recent electronic mail address of the individual in the records of the business, if:
(i) The individual has expressly consented to receive electronic notice; or
(ii) The business conducts its business primarily through Internet account transdescriptions or the Internet;
(3) By telephonic notice, to the most recent telephone number of the individual in the records of the business; or
(4) By substitute notice as provided in subsection (f) of this section, if:
(i) The business demonstrates that the cost of providing notice would exceed $100,000 or that the affected class of individuals to be notified exceeds 175,000; or
(ii) The business does not have sufficient contact information to give notice in accordance with item (1), (2), or (3) of this subsection.","s = Section(sectionNumber=""§14–3504"")
se = Section(""(e)"")
s.add_subsection(se)
r=Rule(se, Expression(se, ""The notification required under subsections (b) and (c) of this section""))
r.rule_type=Rule.PERMISSION
r.description=Expression(se, ""may be given:"")
r.add_refines(Expression(se, ""subsection (b) of this section""))
r.add_refines(Expression(se, ""subsection (c) of this section""))
se1 = Section(""(1)"")
se.add_subsection(se1)
e1=Expression(se1, ""By written notice sent to the most recent address of the individual in the records of the business"")
r.description.includes.append(e1)
se2 = Section(""(2)"")
se.add_subsection(se2)
e2=Expression(se2, ""By electronic mail to the most recent electronic mail address of the individual in the records of the business, if:"")
r.description.includes.append(e2)
se2i = Section(""(i)"")
se2.add_subsection(se2i)
e2.includes.append(Expression(se2i, ""the individual has expressly consented to receive electronic notice""))
se2ii = Section(""(ii)"")
se2.add_subsection(se2ii)
e2.includes.append(Expression(se2ii, ""the business conducts its business primarily through Internet account transdescriptions or the Internet""))
se3 = Section(""(3)"")
se.add_subsection(se3)
e3 = Expression(se3, ""By telephonic notice, to the most recent telephone number of the individual in the records of the business"")
r.description.includes.append(e3)
se4 = Section(""(4)"")
se.add_subsection(se4)
e4 = Expression(se4, ""By substitute notice as provided in subsection (f) of this section"")
r.add_is_refined_by(Expression(se4, ""subsection (f) of this section""))
r.description.includes.append(e4)
se4i = Section(""(i)"")
se4.add_subsection(se4i)
e4.includes.append(Expression(se4, ""the business demonstrates that the cost of providing notice would exceed $100,000 or that the affected class of individuals to be notified exceeds 175,000""))
se4ii = Section(""(ii)"")
se4.add_subsection(se4ii)
e4.includes.append(Expression(se4, ""the business does not have sufficient contact information to give notice in accordance with item (1), (2), or (3) of this subsection""))
r.add_is_exception_to(Expression(se4ii, ""item (1) of this subsection""))
r.add_is_exception_to(Expression(se4ii, ""item (2) of this subsection""))
r.add_is_exception_to(Expression(se4ii, ""item (3) of this subsection""))","['#continuation', '#permission', '#refines', '#exception_to']"
"§14–3504.;(f)
Substitute notice under subsection (e)(4) of this section shall consist of:
(1) Electronically mailing the notice to an individual entitled to notification under subsection (b) of this section, if the business has an electronic mail address for the individual to be notified;
(2) Conspicuous posting of the notice on the Web site of the business, if the business maintains a Web site; and
(3) Notification to statewide media.","s = Section(sectionNumber=""§14–3504"")
sf = Section(""(f)"")
s.add_subsection(sf)
r = Rule(sf, Expression(sf, ""Substitute notice under subsection (e)(4) of this section""))
r.rule_type = Rule.OBLIGATION
r.description = Expression(sf, ""shall consist of:"")
r.add_refines(Expression(sf, ""subsection (e)(4) of this section""))
sf1 = Section(""(1)"")
sf.add_subsection(sf1)
e1=Expression(sf1, ""Electronically mailing the notice to an individual entitled to notification under subsection (b) of this section, if the business has an electronic mail address for the individual to be notified"")
r.description.includes.append(e1)
r.add_follows(Expression(sf1, ""subsection (b) of this section""))
sf2 = Section(""(2)"")
sf.add_subsection(sf2)
e2=Expression(sf2, ""Conspicuous posting of the notice on the Web site of the business, if the business maintains a Web site"")
r.description.includes.append(e2)
sf3 = Section(""(3)"")
sf.add_subsection(sf3)
e3=Expression(sf3, ""Notification to statewide media"")
r.description.includes.append(e3)","['#continuation', '#obligation', '#refines', '#follows']"
"§14–3504.;(g)
The notification required under subsection (b) of this section shall include:
(1) To the extent possible, a description of the categories of information that were, or are reasonably believed to have been, acquired by an unauthorized person, including which of the elements of personal information were, or are reasonably believed to have been, acquired;
(2) Contact information for the business making the notification, including the business' address, telephone number, and toll–free telephone number if one is maintained;
(3) The toll–free telephone numbers and addresses for the major consumer reporting agencies; and
(4) (i) The toll–free telephone numbers, addresses, and Web site addresses for:
1. The Federal Trade Commission; and
2. The Office of the Attorney General; and
(ii) A statement that an individual can obtain information from these sources about steps the individual can take to avoid identity theft.","s = Section(sectionNumber=""§14–3504"")
sg = Section(""(g)"")
s.add_subsection(sg)
r1 = Rule(sg, Expression(sg, ""The notification required under subsection (b) of this section""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(sg, ""shall include:"")
r1.add_refines(Expression(sg, ""subsection (b) of this section""))

sg1 = Section(""(1)"")
sg.add_subsection(sg1)
e1 = Expression(sg1, ""To, the extent possible, a description of the categories of information that were, or are reasonably believed to have been, acquired by an unauthorized person including which of the elements of personal information were, or are reasonably believed to have been, acquired"")
r1.description.includes.append(e1)

sg2 = Section(""(2)"")
sg.add_subsection(sg2)
e2 =Expression(sg2, ""contact information for the business making the notification including the business' address, telephone number, and toll–free telephone number if one is maintained"")
r1.description.includes.append(e2)

sg3 = Section(""(3)"")
sg.add_subsection(sg3)
e3 = Expression(sg3, ""the toll–free telephone numbers and addresses for the major consumer reporting agencies"")
r1.description.includes.append(e3)

sg4 = Section(""(4)"")
sg.add_subsection(sg4)
sg4i = Section(""(i)"")
sg4.add_subsection(sg4i)
e4i = Expression(sg4i, ""the toll–free telephone numbers, addresses, and Web site addresses for:"")
r1.description.includes.append(e4i)
sg4i1 = Section(""1."")
sg4i.add_subsection(sg4i1)
e4i1 = Expression(sg4i1, ""The Federal Trade Commission"")
e4i.includes.append(e4i1)
sg4i2 = Section(""2."")
sg4i.add_subsection(sg4i2)
e4i2 =Expression(sg, ""The Office of the Attorney General"")
e4i.includes.append(e4i2)
sg4ii = Section(""(ii)"")
sg4.add_subsection(sg4ii)
e4ii = Expression(sg4ii, ""a statement that an individual can obtain information from these sources about steps the individual can take to avoid identity theft"")
r1.description.includes.append(e4ii)","['#continuation', '#obligation', '#refines']"
"§14–3504.;(h)
Prior to giving the notification required under subsection (b) of this section and subject to subsection (d) of this section, a business shall provide notice of a breach of the security of a system to the Office of the Attorney General.
(i) A waiver of any provision of this section is contrary to public policy and is void and unenforceable.","s=Section(sectionNumber=""§14–3504"")
sh = Section(""(h)"")
s.add_subsection(sh)
r1 = Rule(sh, Expression(sh, ""business""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(sh, ""shall provide notice of a breach of the security of a system to the Office of the Attorney General"")
r1.conditions.append(Expression(sh, ""Prior to giving the notification required under subsection (b) of this section and subject to subsection (d) of this section subject to subsection (d)""))
r1.add_is_followed_by(Expression(sh, ""subsection (b) of this section""))
r1.add_follows(Expression(sh, ""subsection (d) of this section""))
si = Section(""(i)"")
s.add_subsection(si)
r2 = Rule(si, Expression(si, ""waiver of any provision of this section""))
r2.rule_type = Rule.PROHIBITION
r2.description = Expression(si, ""be void and unenforceable"")","['#condition', '#obligation', '#prohibition', '#follows', '#followed_by']"
"§14–3504.;(j)
Compliance with this section does not relieve a business from a duty to comply with any other requirements of federal law relating to the protection and privacy of personal information.","s = Section(sectionNumber=""§14–3504"")
s1 = Section(sectionNumber=""(j)"")
s.add_subsection(s1)
i1 = Information(s1, Expression(s1, ""Compliance with this section does not relieve a business from a duty to comply with any other requirements of federal law relating to the protection and privacy of personal information.""))",['#information']
"§14–3505.;None
The provisions of this subtitle are exclusive and shall preempt any provision of local law.","s = Section(sectionNumber=""§14–3505"")
r = Rule(s, Expression(s, ""provisions of this subtitle""))
r.rule_type = Rule.OBLIGATION
r.description = Expression(s, ""are exclusive and shall preempt any provision of local law"")",['#obligation']
"§14–3506.;(a)
If a business is required under § 14–3504 of this subtitle to give notice of a breach of the security of a system to 1,000 or more individuals, the business also shall notify, without unreasonable delay, each consumer reporting agency that compiles and maintains files on consumers on a nationwide basis, as defined by 15 U.S.C. § 1681a(p), of the timing, distribution, and content of the notices.","s = Section(sectionNumber=""§14–3506"")
s_a = Section(""(a)"")
s.add_subsection(s_a)
r = Rule(s_a, Expression(s_a, ""a business""))
r.conditions.append(Expression(s_a, ""required under § 14–3504 to give notice of a breach of the security of a system to 1,000 or more individuals""))
r.rule_type = Rule.OBLIGATION
r.description = Expression(s_a, ""shall notify without unreasonable delay each consumer reporting agency that compiles and maintains files on consumers on a nationwide basis, as defined by 15 U.S.C. § 1681a(p), of the timing, distribution, and content of the notices"")
r.add_follows(Expression(s_a, ""§ 14–3504""))
r.add_is_refined_by(Expression(s_a, ""15 U.S.C. § 1681a(p)""))","['#obligation', '#follows', '#condition', '#refined_by']"
"§14–3506.;(b)
This section does not require the inclusion of the names or other personal identifying information of recipients of notices of the breach of the security of a system.","s = Section(sectionNumber=""§14–3506"")
s2 = Section(""(b)"")
s.add_subsection(s2)
e = Exemption(s2, Expression(s2, ""This section does not require the inclusion of the names or other personal identifying information of recipients of notices of the breach of the security of a system""))",['#exemption']
"§14–3507.;(a)
In this section, ""affiliate"" means a company that controls, is controlled by, or is under common control with a business described in subsection (c)(1) of this section.","s = Section(sectionNumber=""§14–3507"")
s_a = Section(""(a)"")
s.add_subsection(s_a)
d = Definition(s_a, Expression(s_a, ""affiliate""))
e=Expression(s_a, ""a company that controls, is controlled by, or is under common control with a business described in subsection (c)(1) of this section"")
d.meaning.append(e)
d.add_is_refined_by(Expression(s_a, ""subsection (c)(1) of this section""))","['#definition', '#refined_by']"
"§14–3507.;(b)
A business that complies with the requirements for notification procedures, the protection or security of personal information, or the destruction of personal information under the rules, regulations, procedures, or guidelines established by the primary or functional federal or State regulator of the business shall be deemed to be in compliance with this subtitle.","s = Section(sectionNumber=""§14–3507"")
s_b = Section(""(b)"")
s.add_subsection(s_b)
r = Rule(s_b, Expression(s_b, ""A business complies with the requirements for notification procedures, the protection or security of personal information, or the destruction of personal information under the rules, regulations, procedures, or guidelines established by the primary or functional federal or State regulator of the business""))
r.rule_type = Rule.PERMISSION
r.description = Expression(s_b, ""shall be deemed to be in compliance with this subtitle"")",['#permission']
